header,class,gene,mechanism,group
A0A0F7N3A2|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
A0A0T7E2Z2|FEATURES|UNIPROT_deepARG|beta_lactam|carB|antibiotic_inactivation|1,beta_lactam,carB,antibiotic_inactivation,1
W4VPH4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A109G0V0|FEATURES|UNIPROT_deepARG|beta_lactam|AWW70_20720|antibiotic_inactivation|1,beta_lactam,AWW70_20720,antibiotic_inactivation,1
N6YWR4|FEATURES|UNIPROT_deepARG|beta_lactam|C667_02293|antibiotic_inactivation|1,beta_lactam,C667_02293,antibiotic_inactivation,1
CAC17149|FEATURES|ARDB_deepARG|beta_lactam|OCH-6|antibiotic_inactivation|1,beta_lactam,OCH-6,antibiotic_inactivation,1
A0A0I9QPS2|FEATURES|UNIPROT_deepARG|beta_lactam|CARB-18|antibiotic_inactivation|1,beta_lactam,CARB-18,antibiotic_inactivation,1
G2Z4Z9|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0M0X4Y8|FEATURES|UNIPROT_deepARG|multidrug|cfr|antibiotic_target_alteration|1,multidrug,cfr,antibiotic_target_alteration,1
A0A0P9L684|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0F0ZWR2|FEATURES|UNIPROT_deepARG|chloramphenicol|SS37_24770|antibiotic_inactivation|1,chloramphenicol,SS37_24770,antibiotic_inactivation,1
J2LDB2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A120JTS5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
NP_709488|FEATURES|ARDB_deepARG|multidrug|MdtL|antibiotic_efflux|0,multidrug,MdtL,antibiotic_efflux,0
A0A0U4V5I4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ZP_04638974|FEATURES|ARDB_deepARG|polymyxin|rosB|antibiotic_efflux|0,polymyxin,rosB,antibiotic_efflux,0
A0A0Q4NKR4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
W7ZAL6|FEATURES|UNIPROT_deepARG|beta_lactam|JCM19045_414|antibiotic_inactivation|1,beta_lactam,JCM19045_414,antibiotic_inactivation,1
ZP_04223576|FEATURES|ARDB_deepARG|beta_lactam|BcII|antibiotic_inactivation|1,beta_lactam,BcII,antibiotic_inactivation,1
A0A0W0MW01|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0A3YXR3|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A0M1NE95|FEATURES|UNIPROT_deepARG|chloramphenicol|AM232_20000|antibiotic_inactivation|1,chloramphenicol,AM232_20000,antibiotic_inactivation,1
J9BEQ4|FEATURES|UNIPROT_deepARG|beta_lactam|IEM_00124|antibiotic_inactivation|1,beta_lactam,IEM_00124,antibiotic_inactivation,1
Q9KIG2|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA7|antibiotic_inactivation|1,aminoglycoside,aadA7,antibiotic_inactivation,1
A0A0D5NN54|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
Q9RX61|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0P6ZTF7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
N9BGS5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
X2L7V5|FEATURES|UNIPROT_deepARG|beta_lactam|cmy-48|antibiotic_inactivation|1,beta_lactam,cmy-48,antibiotic_inactivation,1
A2W3Q6|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0U1H8R9|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0B6FI11|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A017IGK2|FEATURES|UNIPROT_deepARG|multidrug|mdtH|antibiotic_efflux|0,multidrug,mdtH,antibiotic_efflux,0
A0A0U1YUK6|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-48-like|antibiotic_inactivation|1,beta_lactam,blaOXA-48-like,antibiotic_inactivation,1
A0A0J0YD49|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
J3GC95|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
D7YA18|FEATURES|UNIPROT_deepARG|beta_lactam|HMPREF9540_04473|antibiotic_inactivation|1,beta_lactam,HMPREF9540_04473,antibiotic_inactivation,1
A0A0W0P1E6|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0E0W066|FEATURES|UNIPROT_deepARG|chloramphenicol|H9401_2289|antibiotic_inactivation|1,chloramphenicol,H9401_2289,antibiotic_inactivation,1
A0A0D7NV67|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0A0Q8K3|FEATURES|UNIPROT_deepARG|beta_lactam|PDC-10|antibiotic_inactivation|1,beta_lactam,PDC-10,antibiotic_inactivation,1
A0A0P9BCB2|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0K2JDV6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
T2H763|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
K8BX95|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0U9H5G1|FEATURES|UNIPROT_deepARG|beta_lactam|OPHB3_1536|antibiotic_inactivation|1,beta_lactam,OPHB3_1536,antibiotic_inactivation,1
A0A127I1Y9|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
B3WCK5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0K4RJR8|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
I0XN59|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A026RZ68|FEATURES|UNIPROT_deepARG|multidrug|mdtL|antibiotic_efflux|0,multidrug,mdtL,antibiotic_efflux,0
A0A0M2TC24|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
F5P3L3|FEATURES|UNIPROT_deepARG|beta_lactam|SFK227_5108|antibiotic_inactivation|1,beta_lactam,SFK227_5108,antibiotic_inactivation,1
G8RLV6|FEATURES|UNIPROT_deepARG|beta_lactam|MycrhN_5650|antibiotic_inactivation|1,beta_lactam,MycrhN_5650,antibiotic_inactivation,1
YP_002394085|FEATURES|ARDB_deepARG|multidrug|MdtN|antibiotic_efflux|0,multidrug,MdtN,antibiotic_efflux,0
A0A0F0DV39|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A0F3LWL8|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
K8NID1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ACH85966|FEATURES|ARDB_deepARG|tetracycline|tetM|antibiotic_target_protection|1,tetracycline,tetM,antibiotic_target_protection,1
A0A0F0EJ87|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0K9YMM5|FEATURES|UNIPROT_deepARG|chloramphenicol|ADS79_29250|antibiotic_inactivation|1,chloramphenicol,ADS79_29250,antibiotic_inactivation,1
CAD11599|FEATURES|ARDB_deepARG|tetracycline|tetA|antibiotic_efflux|1,tetracycline,tetA,antibiotic_efflux,1
I0F4S7|FEATURES|UNIPROT_deepARG|fosfomycin|fosB|antibiotic_inactivation|0,fosfomycin,fosB,antibiotic_inactivation,0
A0A0B0KSP7|FEATURES|UNIPROT_deepARG|aminoglycoside|PJ15_2890|antibiotic_inactivation|1,aminoglycoside,PJ15_2890,antibiotic_inactivation,1
ZP_04589788|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A0P9Q6S3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
C0Z7D8|FEATURES|UNIPROT_deepARG|beta_lactam|penP|antibiotic_inactivation|1,beta_lactam,penP,antibiotic_inactivation,1
A0A0R1SV86|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
Q84EZ8|FEATURES|UNIPROT_deepARG|beta_lactam|AmpC|antibiotic_inactivation|1,beta_lactam,AmpC,antibiotic_inactivation,1
YP_001881802|FEATURES|ARDB_deepARG|multidrug|tolC|antibiotic_efflux|0,multidrug,tolC,antibiotic_efflux,0
A0A124QFE1|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
R7G0I0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0L0GVI8|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
BAD77822|FEATURES|ARDB_deepARG|trimethoprim|dfrA17|antibiotic_target_replacement|1,trimethoprim,dfrA17,antibiotic_target_replacement,1
A4ZVU6|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA1|antibiotic_inactivation|1,aminoglycoside,aadA1,antibiotic_inactivation,1
I0L9A2|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
A0A0U2WJN9|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0F6VW45|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0A7EAJ4|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA7e|antibiotic_inactivation|1,aminoglycoside,aadA7e,antibiotic_inactivation,1
A0A0W0M2I5|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
V0TP86|FEATURES|UNIPROT_deepARG|beta_lactam|HMPREF1598_02173|antibiotic_inactivation|1,beta_lactam,HMPREF1598_02173,antibiotic_inactivation,1
J3H3Q0|FEATURES|UNIPROT_deepARG|beta_lactam|PMI34_04648|antibiotic_inactivation|1,beta_lactam,PMI34_04648,antibiotic_inactivation,1
BAC73509|FEATURES|ARDB_deepARG|tetracenomycin|tcmA|antibiotic_efflux|0,tetracenomycin,tcmA,antibiotic_efflux,0
ABE02098|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|mefA|antibiotic_efflux|1,macrolide-lincosamide-streptogramin,mefA,antibiotic_efflux,1
N8YAG9|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_002638128|FEATURES|ARDB_deepARG|multidrug|MdtH|antibiotic_efflux|0,multidrug,MdtH,antibiotic_efflux,0
E3EXX2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
F7L4L3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
B6HZ32|FEATURES|ARDB_deepARG|kasugamycin|KsgA|antibiotic_target_alteration|0,kasugamycin,KsgA,antibiotic_target_alteration,0
0910185A|FEATURES|ARDB_deepARG|aminoglycoside|APH(3')-IVa|antibiotic_inactivation|1,aminoglycoside,APH(3')-IVa,antibiotic_inactivation,1
A0A0H3FRQ3|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0Q7ELZ6|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A133X183|FEATURES|UNIPROT_deepARG|beta_lactam|PtVF89_11505|antibiotic_inactivation|1,beta_lactam,PtVF89_11505,antibiotic_inactivation,1
A0A127SDD2|FEATURES|UNIPROT_deepARG|beta_lactam|LCR-1|antibiotic_inactivation|1,beta_lactam,LCR-1,antibiotic_inactivation,1
A0A0F7VU84|FEATURES|UNIPROT_deepARG|aminoglycoside|sle_16300|antibiotic_inactivation|1,aminoglycoside,sle_16300,antibiotic_inactivation,1
A0A0M2EHM4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A023SF60|FEATURES|UNIPROT_deepARG|beta_lactam|blaOXA-10|antibiotic_inactivation|1,beta_lactam,blaOXA-10,antibiotic_inactivation,1
ZP_03592168|FEATURES|ARDB_deepARG|multidrug|Bmr|antibiotic_efflux|0,multidrug,Bmr,antibiotic_efflux,0
G4Q6C2|FEATURES|UNIPROT_deepARG|bacitracin|bacA|antibiotic_target_alteration|0,bacitracin,bacA,antibiotic_target_alteration,0
YP_001571041|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|MacB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,MacB,antibiotic_efflux,0
A0A085I085|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
R8NMN3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0Q7L4K4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0N2IPA7|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|vgb|antibiotic_inactivation|0,macrolide-lincosamide-streptogramin,vgb,antibiotic_inactivation,0
U1AFV5|FEATURES|UNIPROT_deepARG|aminoglycoside|O166_18240|antibiotic_inactivation|0,aminoglycoside,O166_18240,antibiotic_inactivation,0
A5Z1N5|FEATURES|UNIPROT_deepARG|beta_lactam|adc|antibiotic_inactivation|1,beta_lactam,adc,antibiotic_inactivation,1
A0KQI1|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A0K6J3S3|FEATURES|UNIPROT_deepARG|fosfomycin|fosB_3|antibiotic_inactivation|1,fosfomycin,fosB_3,antibiotic_inactivation,1
D0BNJ0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
J2SQI1|FEATURES|UNIPROT_deepARG|beta_lactam|PMI30_03884|antibiotic_inactivation|1,beta_lactam,PMI30_03884,antibiotic_inactivation,1
A0A0F4TIH9|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
C3QRC0|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
K4ZDB2|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A127SMT0|FEATURES|UNIPROT_deepARG|beta_lactam|CblA-1|antibiotic_inactivation|1,beta_lactam,CblA-1,antibiotic_inactivation,1
YP_002411827|FEATURES|ARDB_deepARG|macrolide-lincosamide-streptogramin|MacB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,MacB,antibiotic_efflux,0
B2V5I7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
J2XR21|FEATURES|UNIPROT_deepARG|beta_lactam|PMI24_01017|antibiotic_inactivation|1,beta_lactam,PMI24_01017,antibiotic_inactivation,1
A6TIY6|FEATURES|UNIPROT_deepARG|aminoglycoside|str|antibiotic_inactivation|1,aminoglycoside,str,antibiotic_inactivation,1
YP_001268143|FEATURES|ARDB_deepARG|bacitracin|BacA|antibiotic_target_alteration|0,bacitracin,BacA,antibiotic_target_alteration,0
A0A059WGX5|FEATURES|UNIPROT_deepARG|aminoglycoside|aadA8|antibiotic_inactivation|1,aminoglycoside,aadA8,antibiotic_inactivation,1
N3NF65|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A017T4H7|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0M6YZR5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
BAB33938|FEATURES|ARDB_deepARG|multidrug|acrB|antibiotic_efflux|0,multidrug,acrB,antibiotic_efflux,0
A0A0J6KWS9|FEATURES|UNIPROT_deepARG|beta_lactam|VK90_19325|antibiotic_inactivation|1,beta_lactam,VK90_19325,antibiotic_inactivation,1
ACP31588|FEATURES|ARDB_deepARG|quinolone|QnrB10|antibiotic_target_protection|1,quinolone,QnrB10,antibiotic_target_protection,1
A0A0B5E9H0|FEATURES|UNIPROT_deepARG|beta_lactam|TEM-116|antibiotic_inactivation|1,beta_lactam,TEM-116,antibiotic_inactivation,1
T0R394|FEATURES|UNIPROT_deepARG|polymyxin|arnC|antibiotic_target_alteration|0,polymyxin,arnC,antibiotic_target_alteration,0
A0A157P855|FEATURES|UNIPROT_deepARG|beta_lactam|ampC_2|antibiotic_inactivation|1,beta_lactam,ampC_2,antibiotic_inactivation,1
V5SM11|FEATURES|UNIPROT_deepARG|beta_lactam|BL1_pse|antibiotic_inactivation|1,beta_lactam,BL1_pse,antibiotic_inactivation,1
A0A0A6FF41|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0E3XAI9|FEATURES|UNIPROT_deepARG|beta_lactam|SHV-11|antibiotic_inactivation|1,beta_lactam,SHV-11,antibiotic_inactivation,1
A0A0M1Y2K5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
M4KYP5|FEATURES|UNIPROT_deepARG|beta_lactam|penP|antibiotic_inactivation|1,beta_lactam,penP,antibiotic_inactivation,1
A0A0S9F309|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
C8W9M4|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
R8KC10|FEATURES|UNIPROT_deepARG|beta_lactam|ICS_04670|antibiotic_inactivation|1,beta_lactam,ICS_04670,antibiotic_inactivation,1
H2IUH1|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0L1NRL4|FEATURES|UNIPROT_deepARG|beta_lactam|ampC|antibiotic_inactivation|1,beta_lactam,ampC,antibiotic_inactivation,1
A0A0G1TAA5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
R6SMI8|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0Q4MZJ8|FEATURES|UNIPROT_deepARG|beta_lactam|ASF13_11450|antibiotic_inactivation|1,beta_lactam,ASF13_11450,antibiotic_inactivation,1
A0A127AYN1|FEATURES|UNIPROT_deepARG|beta_lactam|TEM-216|antibiotic_inactivation|0,beta_lactam,TEM-216,antibiotic_inactivation,0
N9X6R5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
Q106P7|FEATURES|UNIPROT_deepARG|beta_lactam|bla(ampC-EC15)|antibiotic_inactivation|1,beta_lactam,bla(ampC-EC15),antibiotic_inactivation,1
E4ZEV9|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A127STN1|FEATURES|UNIPROT_deepARG|chloramphenicol|catD|antibiotic_inactivation|1,chloramphenicol,catD,antibiotic_inactivation,1
B2TW38|FEATURES|UNIPROT_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
A0A0M3GZ12|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
A0A0U2ZUP5|FEATURES|UNIPROT_deepARG|beta_lactam|CTX-M|antibiotic_inactivation|1,beta_lactam,CTX-M,antibiotic_inactivation,1
AAF71281|FEATURES|ARDB_deepARG|glycopeptide|vanG|antibiotic_target_alteration|1,glycopeptide,vanG,antibiotic_target_alteration,1
A0A127SJC4|FEATURES|UNIPROT_deepARG|beta_lactam|CblA-1|antibiotic_inactivation|1,beta_lactam,CblA-1,antibiotic_inactivation,1
A0A0P1D0M7|FEATURES|UNIPROT_deepARG|macrolide-lincosamide-streptogramin|macB|antibiotic_efflux|0,macrolide-lincosamide-streptogramin,macB,antibiotic_efflux,0
I4JMS5|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
ZP_03049119|FEATURES|ARDB_deepARG|polymyxin|arnA|antibiotic_target_alteration|0,polymyxin,arnA,antibiotic_target_alteration,0
EDK66453|FEATURES|ARDB_deepARG|quinolone|PmrA|antibiotic_efflux|0,quinolone,PmrA,antibiotic_efflux,0
A0A0U1KEK2|FEATURES|UNIPROT_deepARG|polymyxin|pmrF_2|antibiotic_target_alteration|0,polymyxin,pmrF_2,antibiotic_target_alteration,0
YP_410369|FEATURES|ARDB_deepARG|multidrug|MdtO|antibiotic_efflux|0,multidrug,MdtO,antibiotic_efflux,0
A0A0M6ZHA3|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
A0A0A0Q8Q0|FEATURES|UNIPROT_deepARG|beta_lactam|PDC-3|antibiotic_inactivation|1,beta_lactam,PDC-3,antibiotic_inactivation,1
A0A0B5NNS5|FEATURES|UNIPROT_deepARG|beta_lactam|penPC|antibiotic_inactivation|1,beta_lactam,penPC,antibiotic_inactivation,1
A0A0W2H805|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
H3SDM0|FEATURES|UNIPROT_deepARG|beta_lactam|PDENDC454_07895|antibiotic_inactivation|1,beta_lactam,PDENDC454_07895,antibiotic_inactivation,1
ZP_03615711|FEATURES|ARDB_deepARG|tetracycline|tet37|antibiotic_inactivation|0,tetracycline,tet37,antibiotic_inactivation,0
A0A0S4TW84|FEATURES|UNIPROT_deepARG|bacitracin|uppP|antibiotic_target_alteration|0,bacitracin,uppP,antibiotic_target_alteration,0
YP_002045152|FEATURES|ARDB_deepARG|multidrug|mdtG|antibiotic_efflux|0,multidrug,mdtG,antibiotic_efflux,0
